source,source_job_id,job_title,company,location,location_area,searched_location,latitude,longitude,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category,category_tag,description,created,redirect_url,company_address,location_display,coordinates_source,geocoded_display_name,location_status,distance_available
Adzuna,5798755422,Sales Officer,Property Hub kozhikode,"Kozhikode, Kerala","India, Kerala, Kozhikode",Kozhikode,11.16223,75.81366,,,0,,full_time,Sales Jobs,sales-jobs,"Company Description Property Hub Kozhikode is a real estate firm focused on connecting buyers, sellers, and investors with residential properties. The organization aims to provide transparent, reliable, and customer-centric services to help clients make informed property decisions. Property Hub Kozhikode works closely with local markets to understand pricing trends, legal requirements, and investment opportunities. The company values integrity, professional service, and long-term client relatio…",2026-07-13T15:38:05Z,https://www.adzuna.in/land/ad/5798755422?se=bLSAc3Sc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=28995E0F455E736F4707AFD48288C4E323BD8518,"India, Kerala, Kozhikode","Kozhikode, Kerala",Adzuna,,Coordinates from Adzuna,True
Adzuna,5822232697,Senior Business Development,Veloris Global,"Kozhikode, Kerala","India, Kerala, Kozhikode",Kozhikode,11.16223,75.81366,,,0,,full_time,Sales Jobs,sales-jobs,"Job Title: Senior Business Development Location: Kozhikode Employment Type: Full-Time Experience Required: 4–8 Years Industry Preference: BPO Services, Consulting, EdTech, SaaS, Service Sales, Business Services, Inside Sales About the Company We are a fast-growing B2B service-oriented company specializing in industry-specific solutions and BPO services for SMEs. Our organization focuses on delivering customized and recurring service solutions through strong client relationships, operational exc…",2026-07-31T15:27:22Z,https://www.adzuna.in/land/ad/5822232697?se=bLSAc3Sc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=DB3EC1229A96A10844EF74680259C37C7260778C,"India, Kerala, Kozhikode","Kozhikode, Kerala",Adzuna,,Coordinates from Adzuna,True
Adzuna,4801380584,Senior Specialist.Cardiology.MIMS Hospital Calicut,Aster DM Healthcare,"Kozhikode, Kerala","India, Kerala, Kozhikode",Kozhikode,,,,,0,permanent,full_time,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Description Responsible for performing procedures like coronary and peripheral angiography and angioplasty, balloon valvotomy, permanent and temporary pacemaker implantation, cardiac synchronization therapy, aortic interventions. Conducting regular outpatient clinic Responsible for the organization of total patient management under care in a safe, compassionate and ethical manner and in compliance with Medical Ethics and Professional Conduct for Doctors.",2024-07-31T03:01:17Z,https://www.adzuna.in/details/4801380584?utm_medium=api&utm_source=10d03a1b,"India, Kerala, Kozhikode","Kozhikode, Kerala",,,Location available; coordinates unavailable,False
Adzuna,3304263795,Senior Test Engineer-Test Lead,Coddle Technologies,"Kozhikode, Kerala","India, Kerala, Kozhikode",Kozhikode,,,400000.0,700000.0,0,,full_time,IT Jobs,it-jobs,"Knowledge of various testing techniques and the ability to use them in practice (at least 4 years of practical experience) Strong analytical and interpersonal skills with the ability to work independently and collaboratively. Intermediate programming experience in one or more of the following languages: Java, C#, JavaScript/TypeScript, Python Hands-on experience in frontend, API and/or database test automation: Selenium, Cypress, Serenity BDD, REST API testing, Cucumber Experience with defect t…",2022-07-09T06:32:32Z,https://www.adzuna.in/details/3304263795?utm_medium=api&utm_source=10d03a1b,"India, Kerala, Kozhikode","Kozhikode, Kerala",,,Location available; coordinates unavailable,False
Adzuna,5829382505,Software Engineer (Backend-Java),retailcloud,"Koyilandi, Kozhikode","India, Kerala, Kozhikode, Koyilandi",Kozhikode,11.21355,75.817,,,0,permanent,,IT Jobs,it-jobs,"We are looking for a motivated Java Engineer with 2-3 years of experience in core Java development and a strong understanding of Spring Boot. Experience with microservice-based systems is a plus. The ideal candidate will have solid knowledge of REST APIs, JSON, and Java fundamentals, with the ability to work independently on backend systems. You will play a key role in building and maintaining efficient backend systems, collaborating with the team to deliver high-quality software solutions, and…",2026-08-06T00:50:00Z,https://www.adzuna.in/details/5829382505?utm_medium=api&utm_source=10d03a1b,"India, Kerala, Kozhikode, Koyilandi","Koyilandi, Kozhikode",Adzuna,,Coordinates from Adzuna,True
Adzuna,4504412615,Software QA Engineer I,Blackhawk Network,"Kozhikode, Kerala","India, Kerala, Kozhikode",Kozhikode,11.16223,75.81366,,,0,,full_time,IT Jobs,it-jobs,"About Blackhawk Network Blackhawk Network (BHN) delivers branded payment solutions through the prepaid products, technologies and network that connect brands and people. We collaborate with our partners to innovate, translating market trends in branded payments to increase reach, loyalty, and revenue. We reliably execute security-minded solutions worldwide. Join us as we shape the future of global branded payments. Overview: BHN Rewards is a platform for marketers to send & manage global e- gif…",2024-01-01T15:05:34Z,https://www.adzuna.in/details/4504412615?utm_medium=api&utm_source=10d03a1b,"India, Kerala, Kozhikode","Kozhikode, Kerala",Adzuna,,Coordinates from Adzuna,True
Adzuna,5840225940,Specialist – Pre-Sales (A2),Nucore Software Solutions,"Kozhikode, Kerala","India, Kerala, Kozhikode",Kozhikode,11.16223,75.81366,,,0,,full_time,Sales Jobs,sales-jobs,"Department: Sales & Business Development Location: Work from Office, Calicut. Employment Type: Full-Time Role Description: We are looking for a confident and highly presentable Pre-Sales Specialist who can effectively represent the company and deliver impactful product presentations. The ideal candidate must have excellent communication skills, strong product understanding, and the ability to engage clients professionally. This role plays a key part in converting prospects into serious commerci…",2026-08-13T16:20:05Z,https://www.adzuna.in/land/ad/5840225940?se=bLSAc3Sc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=6913A88DE53D6ECADDCD4AC86950718338D1FD28,"India, Kerala, Kozhikode","Kozhikode, Kerala",Adzuna,,Coordinates from Adzuna,True
Adzuna,5533765171,Sr. Business Development Executive - Gold Loan| Kozhikode,CSB Bank,"Kozhikode, Kerala","India, Kerala, Kozhikode",Kozhikode,11.16223,75.81366,,,0,,full_time,Sales Jobs,sales-jobs,"Description Conduct market research, including area mapping, to identify sales possibilities and evaluate customer needs. Actively seek out new sales opportunities through cold calling, networking, social media, existing customers and leads provided by the Bank. Plan and carry out sales and marketing activities, in the assigned areas/ markets. Plan and organize meeting with potential clients, evaluate their needs and achieve sales of products and services of the Bank. Help branches to plan and …",2025-12-09T00:01:45Z,https://www.adzuna.in/details/5533765171?utm_medium=api&utm_source=10d03a1b,"India, Kerala, Kozhikode","Kozhikode, Kerala",Adzuna,,Coordinates from Adzuna,True
Adzuna,2625145643,Sr. PHP Backend Developer,Hexwhale,"Kozhikode, Kerala","India, Kerala, Kozhikode",Kozhikode,11.16223,75.81366,0.0,500000.0,0,,full_time,IT Jobs,it-jobs,"HTML, CSS, JavaScript, jQuery, PHP, MySQL  CodeIgniter, Laravel  Node.js, Express.js, MongoDB Description: 1. Hands-on backend web and API development experience. 2. Has strong MySQL and Database knowledge. 3. Working experience in building and deploying applications on servers like AWS, etc. 4. Good understanding of architectural patterns (e.g., MVC) is required. 5. Good communication and analytical skills. 6. Experience in building REST APIs in NodeJS and/or TypeScript. 7. Code repositories m…",2021-11-09T04:07:05Z,https://www.adzuna.in/details/2625145643?utm_medium=api&utm_source=10d03a1b,"India, Kerala, Kozhikode","Kozhikode, Kerala",Adzuna,,Coordinates from Adzuna,True
Adzuna,5686790546,TSM/ASM,Hirestar job Bank,"Kozhikode, Kerala","India, Kerala, Kozhikode",Kozhikode,,,30000.0,35000.0,0,,,Sales Jobs,sales-jobs,"Urgent Opening In Electrical & Electronics Industry  Position: Territory Sales Manager / Area Sales Manager Location: Cochin, Palakkad, Calicut, Kollam Experience: 2 – 5 years of experience (Electronics & Home Appliances industry preferred) Salary : Up to 35,000/month Job Summary TSM/ASM will be responsible for driving sales through dealer and distributor networks, expanding market reach, and achieving revenue targets within the assigned territory. Key Responsibilities * Manage and develop deal…",2026-04-02T08:43:32Z,https://www.adzuna.in/details/5686790546?utm_medium=api&utm_source=10d03a1b,"India, Kerala, Kozhikode","Kozhikode, Kerala",,,Location available; coordinates unavailable,False
Adzuna,5840603050,Talent Acquisition & HR Intern (Paid),Blend-ed,"Koyilandi, Kozhikode","India, Kerala, Kozhikode, Koyilandi",Kozhikode,11.19155,75.82985,,,0,contract,full_time,HR & Recruitment Jobs,hr-jobs,"Here's our honest problem: we need to hire well, and none of us have the time to do it properly. Roles sit open longer than they should. Good people don't apply to us because we're not out there finding them, we're just posting and hoping. We need someone whose entire job is making sure that stops being true. Now, for you who don't know Blend-ed — we're an AI-first LMS built on Open edX, one of a small number of official global Open edX partners. We work with training providers and corporate cl…",2026-08-13T23:10:52Z,https://www.adzuna.in/details/5840603050?utm_medium=api&utm_source=10d03a1b,"India, Kerala, Kozhikode, Koyilandi","Koyilandi, Kozhikode",Adzuna,,Coordinates from Adzuna,True
Adzuna,4324798262,Technical Content Writer,wattlecorp cybersecurity labs,"Kozhikode, Kerala","India, Kerala, Kozhikode",Kozhikode,11.16223,75.81366,100000.0,300000.0,0,,full_time,IT Jobs,it-jobs,"We are seeking a talented and detail-oriented Technical Content Writer to join our team. As a key member of our marketing and communications department, you will play a crucial role in crafting clear, engaging, and technically accurate content related to cybersecurity. Key Responsibilities: Content Creation: Develop high-quality, technical content including whitepapers, blogs, case studies, and user guides that effectively communicate complex cybersecurity concepts to various audiences. Researc…",2023-09-21T14:40:05Z,https://www.adzuna.in/details/4324798262?utm_medium=api&utm_source=10d03a1b,"India, Kerala, Kozhikode","Kozhikode, Kerala",Adzuna,,Coordinates from Adzuna,True
Adzuna,4420550017,Technical Writer,Zennode Technologies,"Kozhikode, Kerala","India, Kerala, Kozhikode",Kozhikode,11.16223,75.81366,0.0,300000.0,0,,full_time,IT Jobs,it-jobs,"As an ideal candidate, you should have proven experience in a highly technical field, such as software development, computer science, or engineering. Your ability to evaluate and analyze complex information is second to none, and you have a natural desire to help people understand things that are hard to understand. Objectives of this Role Develop comprehensive documentation that meets organizational standards Obtain a deep understanding of products and services to translate complex product inf…",2023-11-08T14:50:23Z,https://www.adzuna.in/details/4420550017?utm_medium=api&utm_source=10d03a1b,"India, Kerala, Kozhikode","Kozhikode, Kerala",Adzuna,,Coordinates from Adzuna,True
Adzuna,5015663484,UI/UX Designer,Brainpan Innovations,"Kozhikode, Kerala","India, Kerala, Kozhikode",Kozhikode,11.16223,75.81366,,,0,,full_time,IT Jobs,it-jobs,"ABOUT: Brainpan Innovations brings together an interdisciplinary team of computational scientists, computer scientists, designers, engineers, mathematicians, and medical professionals; who are working to address various challenges in the healthcare industry for developing economies. There is a huge gap between Life Sciences and other research disciplines. We aim to bridge this gap with Big Data Analytics, High Performance Computing, Machine Learning and Mathematical Modeling. Moreover, we are a…",2025-01-18T17:51:26Z,https://www.adzuna.in/details/5015663484?utm_medium=api&utm_source=10d03a1b,"India, Kerala, Kozhikode","Kozhikode, Kerala",Adzuna,,Coordinates from Adzuna,True
Adzuna,2850994551,Urgent Opening | Sr. React Native Developer,AC INFOTECH,"Kozhikode, Kerala","India, Kerala, Kozhikode",Kozhikode,11.16223,75.81366,360000.0,600000.0,0,,full_time,IT Jobs,it-jobs,"We are looking for experienced React Native Developers to join our team. This role is perfect for people who are looking for a challenge and the opportunity to take ownership. You will work as a core member of a small, focused team, and will have significant responsibility in helping shape both the product experience and the underlying architecture. As a Senior Software Engineer, you will be developing user interface components, ensuring high performance and responsiveness to requests. You will…",2022-01-29T04:33:05Z,https://www.adzuna.in/details/2850994551?utm_medium=api&utm_source=10d03a1b,"India, Kerala, Kozhikode","Kozhikode, Kerala",Adzuna,,Coordinates from Adzuna,True
Adzuna,5680028593,Videographer cum Video Editor,Zenfident HR Solutions,"Kozhikode, Kerala","India, Kerala, Kozhikode",Kozhikode,11.16223,75.81366,2400000.0,3000000.0,0,,full_time,"PR, Advertising & Marketing Jobs",pr-advertising-marketing-jobs,"Job Description – Videographer & Video Editor We are looking for a skilled and creative Videographer & Video Editor to join our team. The ideal candidate will be responsible for capturing, editing, and producing high-quality video content for various projects. Key Responsibilities: Plan, shoot, and edit engaging video content Handle camera equipment, lighting, and audio setup Edit videos using Adobe Premiere Pro and After Effects Create visually appealing storytelling content aligned with brand…",2026-03-27T11:25:46Z,https://www.adzuna.in/details/5680028593?utm_medium=api&utm_source=10d03a1b,"India, Kerala, Kozhikode","Kozhikode, Kerala",Adzuna,,Coordinates from Adzuna,True
