resume_id,job_id,job_title,company,ai_match_percentage,total_job_skills,matched_skill_count,skill_match_percentage,matched_skills,skill_gaps,skill_gap_count
107,22,,Faff,40.01,1,1,100.0,communication conflict management r,time managementproblem solvingcoordinationadaptabilityeffective communicationconflict management,1
107,39,,KnowledgeWorks Global Limited,37.3,1,1,100.0,english r,english proficiency spoken english proficiency written,1
107,26,,Imarticus Learning,37.04,1,1,100.0,design thinking r,content writingms-wordms-powerpointstoryboardingms-excelcontent managementdesign thinking+3 more,1
107,3,,Modtraa Design And Creation Incorporation,36.37,2,1,50.0,communication english r ski,"english proficiency spoken english proficiency written kannada proficiency spoken interpersonal skillseffective communication, presentation skillsms-excel",2
107,4,,CCL Advisors,34.87,1,1,100.0,legal research r,legal researchcompany lawlegal draftingstatutory complianceslegal writingcontract management,1
108,48,,Zucol Group Of Companies,48.96,1,1,100.0,english r,creative writingenglish proficiency spoken english proficiency written network protocols,1
108,29,,GlobalStep Services Private Limited,46.27,1,1,100.0,r,recruitmentresume screeninginterview coordination,1
108,3,,Modtraa Design And Creation Incorporation,42.62,2,1,50.0,communication english r ski,"english proficiency spoken english proficiency written kannada proficiency spoken interpersonal skillseffective communication, presentation skillsms-excel",2
108,43,,Mintifi Finserve Private Limited,42.12,3,1,33.33,english r,"english proficiency spoken, ms-excel, ms-office",3
108,6,,Godrej Capital,40.71,1,1,100.0,communication r,ms-officems-powerpointms-exceleffective communication,1
108,37,,Urban Company,40.31,2,1,50.0,english r,"english proficiency spoken, ms-excel",2
108,38,,Urban Company Ltd.,38.8,2,1,50.0,english r,"english proficiency written, ms-excel",2
108,39,,KnowledgeWorks Global Limited,38.59,1,1,100.0,english r,english proficiency spoken english proficiency written,1
108,1,,Calipers Consulting Private Limited,37.71,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
108,9,,Internshala,37.06,1,1,100.0,communication english r,negotiationproblem solvingenglish proficiency spoken saleseffective communication,1
109,17,,SpotOnMedia,48.58,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
109,24,,SpotOnMedia,48.58,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
109,43,,Mintifi Finserve Private Limited,48.4,3,1,33.33,english r,"english proficiency spoken, ms-excel, ms-office",3
109,1,,Calipers Consulting Private Limited,46.05,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
109,5,,SREEDHARA ENTERPRISES,45.79,2,1,50.0,accounting english r,"english proficiency spoken english proficiency written, ms-officeaccountingtallyms-excel",2
109,26,,Imarticus Learning,42.86,1,1,100.0,design thinking r,content writingms-wordms-powerpointstoryboardingms-excelcontent managementdesign thinking+3 more,1
109,6,,Godrej Capital,41.13,1,1,100.0,communication r,ms-officems-powerpointms-exceleffective communication,1
109,39,,KnowledgeWorks Global Limited,40.79,1,1,100.0,english r,english proficiency spoken english proficiency written,1
109,3,,Modtraa Design And Creation Incorporation,40.51,2,1,50.0,communication english r ski,"english proficiency spoken english proficiency written kannada proficiency spoken interpersonal skillseffective communication, presentation skillsms-excel",2
109,7,,Leafoberryy,39.78,1,1,100.0,communication data analytics r,leadershipteam managemente-commercedata analyticsmentorshipb2b saleseffective communication+2 more,1
110,29,,GlobalStep Services Private Limited,39.57,1,1,100.0,r,recruitmentresume screeninginterview coordination,1
110,23,,Netcore Cloud,37.25,1,1,100.0,r sql sql server,htmllinuxms sql server,1
110,1,,Calipers Consulting Private Limited,36.44,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
110,5,,SREEDHARA ENTERPRISES,34.8,2,1,50.0,accounting english r,"english proficiency spoken english proficiency written, ms-officeaccountingtallyms-excel",2
110,43,,Mintifi Finserve Private Limited,32.18,3,1,33.33,english r,"english proficiency spoken, ms-excel, ms-office",3
110,37,,Urban Company,32.05,2,1,50.0,english r,"english proficiency spoken, ms-excel",2
110,49,,Cloudnine Hospital,31.11,2,1,50.0,english r,"english proficiency written canvapivot tablevlookup, ms-excel",2
110,38,,Urban Company Ltd.,30.32,2,1,50.0,english r,"english proficiency written, ms-excel",2
110,26,,Imarticus Learning,29.2,1,1,100.0,design thinking r,content writingms-wordms-powerpointstoryboardingms-excelcontent managementdesign thinking+3 more,1
110,48,,Zucol Group Of Companies,28.62,1,1,100.0,english r,creative writingenglish proficiency spoken english proficiency written network protocols,1
111,29,,GlobalStep Services Private Limited,39.54,1,1,100.0,r,recruitmentresume screeninginterview coordination,1
111,1,,Calipers Consulting Private Limited,38.02,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
111,39,,KnowledgeWorks Global Limited,37.9,1,1,100.0,english r,english proficiency spoken english proficiency written,1
111,43,,Mintifi Finserve Private Limited,34.08,3,1,33.33,english r,"english proficiency spoken, ms-excel, ms-office",3
111,3,,Modtraa Design And Creation Incorporation,33.14,2,1,50.0,communication english r ski,"english proficiency spoken english proficiency written kannada proficiency spoken interpersonal skillseffective communication, presentation skillsms-excel",2
111,7,,Leafoberryy,31.77,1,1,100.0,communication data analytics r,leadershipteam managemente-commercedata analyticsmentorshipb2b saleseffective communication+2 more,1
111,22,,Faff,30.33,1,1,100.0,communication conflict management r,time managementproblem solvingcoordinationadaptabilityeffective communicationconflict management,1
111,26,,Imarticus Learning,30.19,1,1,100.0,design thinking r,content writingms-wordms-powerpointstoryboardingms-excelcontent managementdesign thinking+3 more,1
111,44,,Starcrest Services Pvt. Ltd.,30.06,1,1,100.0,r,ms-officerecruitment,1
111,37,,Urban Company,29.66,2,1,50.0,english r,"english proficiency spoken, ms-excel",2
112,1,,Calipers Consulting Private Limited,44.01,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
112,26,,Imarticus Learning,43.85,1,1,100.0,design thinking r,content writingms-wordms-powerpointstoryboardingms-excelcontent managementdesign thinking+3 more,1
112,7,,Leafoberryy,42.28,1,1,100.0,communication data analytics r,leadershipteam managemente-commercedata analyticsmentorshipb2b saleseffective communication+2 more,1
112,5,,SREEDHARA ENTERPRISES,41.29,2,1,50.0,accounting english r,"english proficiency spoken english proficiency written, ms-officeaccountingtallyms-excel",2
112,3,,Modtraa Design And Creation Incorporation,40.21,2,1,50.0,communication english r ski,"english proficiency spoken english proficiency written kannada proficiency spoken interpersonal skillseffective communication, presentation skillsms-excel",2
112,17,,SpotOnMedia,39.94,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
112,24,,SpotOnMedia,39.94,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
112,48,,Zucol Group Of Companies,39.29,1,1,100.0,english r,creative writingenglish proficiency spoken english proficiency written network protocols,1
112,39,,KnowledgeWorks Global Limited,39.07,1,1,100.0,english r,english proficiency spoken english proficiency written,1
112,43,,Mintifi Finserve Private Limited,38.57,3,1,33.33,english r,"english proficiency spoken, ms-excel, ms-office",3
113,17,,SpotOnMedia,43.72,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
113,24,,SpotOnMedia,43.72,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
113,23,,Netcore Cloud,43.52,1,1,100.0,r sql sql server,htmllinuxms sql server,1
113,1,,Calipers Consulting Private Limited,41.49,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
113,39,,KnowledgeWorks Global Limited,38.05,1,1,100.0,english r,english proficiency spoken english proficiency written,1
113,26,,Imarticus Learning,37.74,1,1,100.0,design thinking r,content writingms-wordms-powerpointstoryboardingms-excelcontent managementdesign thinking+3 more,1
113,37,,Urban Company,35.22,2,1,50.0,english r,"english proficiency spoken, ms-excel",2
113,48,,Zucol Group Of Companies,34.93,1,1,100.0,english r,creative writingenglish proficiency spoken english proficiency written network protocols,1
113,7,,Leafoberryy,34.78,1,1,100.0,communication data analytics r,leadershipteam managemente-commercedata analyticsmentorshipb2b saleseffective communication+2 more,1
113,5,,SREEDHARA ENTERPRISES,34.51,2,1,50.0,accounting english r,"english proficiency spoken english proficiency written, ms-officeaccountingtallyms-excel",2
114,1,,Calipers Consulting Private Limited,44.69,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
114,17,,SpotOnMedia,43.89,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
114,24,,SpotOnMedia,43.89,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
114,7,,Leafoberryy,43.04,1,1,100.0,communication data analytics r,leadershipteam managemente-commercedata analyticsmentorshipb2b saleseffective communication+2 more,1
114,5,,SREEDHARA ENTERPRISES,41.42,2,1,50.0,accounting english r,"english proficiency spoken english proficiency written, ms-officeaccountingtallyms-excel",2
114,12,,Belstar MicroFinance Limited,41.13,1,1,100.0,accounting plan r,accountingfinancial planningfinancial reporting,1
114,43,,Mintifi Finserve Private Limited,41.1,3,1,33.33,english r,"english proficiency spoken, ms-excel, ms-office",3
114,44,,Starcrest Services Pvt. Ltd.,40.59,1,1,100.0,r,ms-officerecruitment,1
114,45,,Lishanth Enterprises,40.29,1,1,100.0,r,client relationship management crm coordinationsales managementclient relationshipnegotiationscustomer acquisitionsales strategy,1
114,11,,Lishanth Enterprises,39.97,1,1,100.0,r,client relationship management crm sales managementsales supportcustomer supportsales strategy,1
115,26,,Imarticus Learning,50.18,1,1,100.0,design thinking r,content writingms-wordms-powerpointstoryboardingms-excelcontent managementdesign thinking+3 more,1
115,7,,Leafoberryy,45.71,1,1,100.0,communication data analytics r,leadershipteam managemente-commercedata analyticsmentorshipb2b saleseffective communication+2 more,1
115,3,,Modtraa Design And Creation Incorporation,45.1,2,1,50.0,communication english r ski,"english proficiency spoken english proficiency written kannada proficiency spoken interpersonal skillseffective communication, presentation skillsms-excel",2
115,17,,SpotOnMedia,44.6,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
115,24,,SpotOnMedia,44.6,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
115,1,,Calipers Consulting Private Limited,44.53,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
115,23,,Netcore Cloud,44.43,1,1,100.0,r sql sql server,htmllinuxms sql server,1
115,43,,Mintifi Finserve Private Limited,43.97,3,1,33.33,english r,"english proficiency spoken, ms-excel, ms-office",3
115,37,,Urban Company,41.62,2,1,50.0,english r,"english proficiency spoken, ms-excel",2
115,5,,SREEDHARA ENTERPRISES,41.46,2,1,50.0,accounting english r,"english proficiency spoken english proficiency written, ms-officeaccountingtallyms-excel",2
116,1,,Calipers Consulting Private Limited,49.33,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
116,43,,Mintifi Finserve Private Limited,48.79,3,1,33.33,english r,"english proficiency spoken, ms-excel, ms-office",3
116,5,,SREEDHARA ENTERPRISES,47.41,2,1,50.0,accounting english r,"english proficiency spoken english proficiency written, ms-officeaccountingtallyms-excel",2
116,29,,GlobalStep Services Private Limited,45.92,1,1,100.0,r,recruitmentresume screeninginterview coordination,1
116,39,,KnowledgeWorks Global Limited,44.53,1,1,100.0,english r,english proficiency spoken english proficiency written,1
