source,source_job_id,job_title,company,location,location_area,searched_location,latitude,longitude,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category,description,created,redirect_url,profession_category,search_term
Adzuna,5820057479,Senior Backend Developer,Kavi Software Technologies Private Limited,"Ekkaduthangal, Chennai","['India', 'Tamil Nadu', 'Chennai', 'Ekkaduthangal']",chennai,13.02149,80.20276,,,0,permanent,,IT Jobs,"Senior .Net Developer The Senior .Net developer will design, develop, and maintain scalable.NET Core microservices, REST APIs, and Azure-based backend services for an enterprise platform. This role is responsible for delivering secure, high-performance backend solutions and supporting production deployments. Key Responsibilities Develop and maintain .NET Core microservices and REST APIs. Design and manage Azure SQL database schemas and data access layers. Implement backend business logic, valid…",2026-07-29T23:00:24Z,https://www.adzuna.in/details/5820057479?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,5727234059,Java Backend Developer,MM Staffing & Career Consultants,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,contract,,IT Jobs,"Job Description: Job Title: Java Backend Developer (Contract) Location: Chennai, Tamil Nadu Contract Duration: 6–12 months (with potential for extension) Notice Period: Up to 15 days Job Description We are seeking a highly skilled and experienced Senior Java Backend Developer to join our team on a contractual basis. The ideal candidate will have over 5 years of hands-on experience in Java development, with a strong focus on Spring Boot, RESTful APIs, and microservices architecture. This role re…",2026-05-13T02:12:59Z,https://www.adzuna.in/details/5727234059?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,4801583949,"Backend Developer | Chennai, IN",Photon Group,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Description Greetings Everyone Who are we? For the past 20 years, we have powered many Digital Experiences for the Fortune 500. Since 1999, we have grown from a few people to more than 4000 team members across the globe that are engaged in various Digital Modernization. For a brief 1 minute video about us, you can check https://youtu.be/uJWBWQZEA6o . What will you do? Design and implement backend services and APIs using Java and Spring Boot. Develop and optimize database schemas and queries usi…",2024-07-31T03:16:56Z,https://www.adzuna.in/details/4801583949?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,4988851173,Senior Backend Developer,Kaleidofin,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,IT Jobs,"We are seeking extremely smart & independent senior developers who are gung ho about building large scale systems that are going to have a big impact on millions of customers. You will: Responsibilities: Lead design and development of products working closely with business team. Independently own software components and co-own entire applications with a small group of fellow developers. Formally mentor junior software engineers on the team, reviewing design documents, (peer) reviewing code, pro…",2024-12-25T11:57:28Z,https://www.adzuna.in/details/4988851173?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,4470867752,NodeJS Backend Developer,CaratLane Trading Private Limited,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,300000.0,1300000.0,0,,full_time,IT Jobs,"Desired Candidate : Experience in Node.JS working with large scale backend applications Expertise in any Relational or NoSQL databases and any of caching databases Experience in integrating with RESTful/GraphQL APIs and Microservice APIs Good problem solving and debugging skill Good knowledge of engineering excellence: Unit Testing/TDD, Code quality, Documentation, CI&CD Exposure on event-driven, asynchronous I/O Experience in Linux development and AWS ecosystem tools Experience in non-function…",2023-12-09T14:59:41Z,https://www.adzuna.in/details/4470867752?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,4993591262,Java Backend Developer,Careernet Technologies,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,1000000.0,2000000.0,0,,full_time,IT Jobs,"Experience/skills required Key Qualifications Developer Role: Preferably Java CI/CD - DevOps (Exposure) Messaging Middleware (Exposure to Kafka or any other messaging middleware) DB: Oracle (pref) - any other Database platforms (SQL/NoSQL) Server Side: Java, Spring boot Microservices Exposure to Any Major Cloud Platform (AWS/Azure/GCP) Skills:- J2EE, Spring Boot, Hibernate (Java) and Microservices",2025-01-01T13:17:52Z,https://www.adzuna.in/details/4993591262?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,3949357002,Java Backend Developer,People First Consultants,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,300000.0,800000.0,0,,full_time,IT Jobs,"Experience: 3-6 years About Company: The company is a global leader in secure payments and trusted transactions. They are at the forefront of the digital revolution that is shaping new ways of paying, living, doing business and building relationships that pass on trust along the entire payments value chain, enabling sustainable economic growth. Their innovative solutions, rooted in a rock-solid technological base, are environmentally friendly, widely accessible and support social transformation…",2023-03-01T01:41:54Z,https://www.adzuna.in/details/3949357002?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,2658062292,Java Backend Developer,Hunt & Badge Consulting Pvt Ltd,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,500000.0,2000000.0,0,,full_time,IT Jobs,"Experience: 5-7 years of strong product development experience in building a massively large-scale distributed internet systems and products. • BS/MS in Computer Science or equivalent from a premier institute Strong development, coding experience in one or more programming languages like OO Programming (Java), Functional/Scripting languages. • Expertise in Data Structures, Algorithms, Concurrency. • Expertise in Micro-services Architecture, multi-threading, performance-oriented programming and …",2021-11-19T06:16:25Z,https://www.adzuna.in/details/2658062292?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,1430120312,Sr. Backend Developer,CVTOTAL,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,1000000.0,1500000.0,0,,full_time,IT Jobs,"Who we are  We are a fast growing Chennai-based startup (with venture funding) and clients like Swiggy  We are here for the long run and are led by strong engineers with experience at top tier firms and authors of Java Standards at Sun Microsystems  We're building an awesome enterprise product that is already transforming businesses across the globe  We have raised investment, so this role will not vanish in a few months  Our mentors include the Vice Chairman of HCL Technologies, Chairman …",2020-01-31T17:07:07Z,https://www.adzuna.in/details/1430120312?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,5782689349,Java backend Developer,Impetus Technologies,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"4-7 years of experience building large scale applications using Java, Spring framework Strong knowledge and experience on software development methods and performs due diligence in all lifecycle stages of analysis, build and testing. Ability to write good junits and extend code coverage Ability to troubleshoot problems in test and production Strong communication skills and a team player Roles & Responsibilities SKills : Java,Springboot, API ,Microservices JD: 4-7 years of experience building la…",2026-07-01T07:17:15Z,https://www.adzuna.in/details/5782689349?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,5843986699,Java Backend Developer,Citigroup,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"The Applications Development Intermediate Programmer Analyst is an intermediate level position responsible for participation in the establishment and implementation of new or revised application systems and programs in coordination with the Technology team. The overall objective of this role is to contribute to applications systems analysis and programming activities. Responsibilities: Utilize knowledge of applications development procedures and concepts, and basic knowledge of other technical…",2026-08-16T11:21:37Z,https://www.adzuna.in/details/5843986699?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,3262154886,Node.js Backend Developer,The Hub,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,500000.0,1500000.0,0,,full_time,IT Jobs,"We are looking for Backend Developer to join our team. Fieldproxy is the first of its kind product in the space - and we are looking for out of the box thinkers with original thought process and lateral thinking. The code you ship will be used by thousands of users every day helping them get their work done. You will join a young, dynamic and fast-paced environment, work with cross-functional teams to design, build, and roll out products that deliver the company's vision and strategy. Responsib…",2022-06-26T06:20:48Z,https://www.adzuna.in/details/3262154886?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,5847066965,Backend Developer – Node.js,TVS Next,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,permanent,full_time,IT Jobs,"Experience: 6 Years Location: Chennai About The Job We are looking for a Senior Backend Developer – Node.js with 6 years of experience in cloud-based backend development. The ideal candidate should have strong hands-on expertise in Node.js, TypeScript, PostgreSQL, API development, backend architecture, performance optimization, concurrency, and caching, with experience building resilient, scalable, and high-performing enterprise applications . What You'll Do Design, develop, and maintain scalab…",2026-08-18T21:52:11Z,https://www.adzuna.in/details/5847066965?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,5785901512,Senior .NET Backend Developer,OneMagnify,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,IT Jobs,"We are looking for an experienced .NET Senior Backend Developer to design, build, and maintain high-performance digital solutions on the Optimizely platform. You will work as a skilled individual contributor within a collaborative engineering team, leveraging AI-assisted development practices to deliver scalable, cloud-native applications — while working closely with product, design, and fellow engineers to bring complex features to life. Design and implement robust, scalable backend services u…",2026-07-03T02:26:10Z,https://www.adzuna.in/details/5785901512?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,4686706061,Backend Developer - Java or Dotnet,,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"We are looking for a technology proficient with the necessary skills, who understands the processing needs of being a Backend developer. If you are fervent on learning and implementing the technology, we’d love to talk to you.DESCRIPTION:What Is Expected From this Role: 1-6 years of experience in Java or Dotnet Programming language, responsible for building re-usable components and Backend libraries for future use.Required skillset: Java: Spring boot, Rest API, Json, JPA and/or Hibernate, SQL (…",2024-05-10T07:38:59Z,https://www.adzuna.in/details/4686706061?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
